NP_003176,36200
NP_004392,694000
NP_998731,3000
NP_000529,35100
NP_001230127,13400
NP_001274522,2540000
NP_002537,10500
NP_003745,1160000
NP_001257382,3430
NP_001127891,8230
NP_001025444,2990
NP_001128496,133000
NP_085072,3910
NP_004464,8170
NP_001004128,7030
NP_006562,215000
NP_001177921,9620
NP_003932,173000
NP_001139681,2510
NP_001078940,826
NP_002262,1220000
NP_005026,109000
NP_037434,89700
NP_005861,280000
NP_001008707,839
NP_006538,772000
NP_001265392,388000
NP_036193,910
NP_005681,7700
NP_001124313,86300
NP_001308307,25800
NP_001177728,484
NP_001284703,1040
NP_001007246,52400
NP_005018,5930
NP_055313,96700
NP_005899,4200
NP_001029082,11000
NP_940978,37500
NP_000926,570
NP_891988,448000
NP_002389,38000
NP_006535,70000
NP_036213,10700
NP_001091956,2740
NP_001229732,5090
NP_006344,613000
NP_001138480,518
NP_001263393,591
NP_002480,1090000
NP_005796,858000
NP_056955,72200
NP_001307561,550
NP_647598,314000
NP_647600,13000
NP_647601,760
NP_002258,179000
NP_001258906,25400
NP_004645,464
NP_004317,3540
NP_005549,1490
NP_001013424,12200
NP_001123614,340
NP_001230154,421000
NP_001230154,1700
NP_001265867,35600
NP_001007068,401000
NP_001007070,2200
NP_001124320,6510
NP_005782,294000
NP_006383,813000
NP_001180345,1700000
NP_001018121,538000
NP_001545,398000
NP_000277,4660
NP_001018119,740000
NP_000279,4670
NP_002259,650000
NP_006346,9530
NP_001177666,500
NP_001230005,9020
NP_001116827,633000
NP_001273362,21100
NP_002637,10900
NP_000519,48000
NP_003828,3690
NP_001268670,491000
NP_001084,457
NP_003672,1120000
NP_005054,41500
NP_001003809,14700
NP_066189,1400
NP_001296,34800
NP_003702,5280
NP_003704,8310
NP_006006,41700
NP_003661,9180
NP_997246,1530
NP_001693,573
NP_001257362,304000
NP_001263432,49600
NP_001277403,5290
NP_001124435,10500
NP_996991,990
NP_001154829,5380
NP_056082,1100
NP_005774,342000
NP_003946,2660
NP_004223,7280
NP_001137378,63200
NP_001305965,249000
NP_653218,24400
NP_001166101,271
NP_004994,984000
NP_061989,577000
NP_001278213,78000
NP_001129028,3610
NP_001193928,53000
NP_009194,1120000
NP_001265656,61700
NP_004377,3210
NP_005721,33300
NP_004193,89300
NP_006770,61200
NP_001248755,122000
NP_005116,76100
NP_001229770,480
NP_001229772,1610
NP_001003407,68600
NP_001309821,10000
NP_001309811,610
NP_001317240,15900
NP_004412,4200
NP_004413,61000
NP_001261,70100
NP_001036037,71100
NP_001012529,293000
NP_003595,7520
NP_000104,92900
NP_001304822,85900
NP_001001433,6100
NP_003754,32000
NP_001128245,1400
NP_001128244,55000
NP_001191797,1400
NP_000941,5260
NP_001101,65700
NP_005041,2440
NP_001277064,27000
NP_001243503,51600
NP_001245249,7670
NP_004869,25300
NP_003473,90
NP_001020026,1020
NP_001305995,29000
NP_001157935,740
NP_001307935,11600
NP_001151,13800
NP_003822,24200
NP_055029,261000
NP_001284484,40900
NP_005460,74300
NP_001273514,9710
NP_004699,1270000
NP_001034708,621000
NP_001269884,290
NP_004243,1000000
NP_001180305,180
NP_004552,634
NP_001107593,47100
NP_003833,8710
NP_001207411,1750
NP_001128127,2210
NP_001186257,14200
NP_000382,119000
NP_006569,36500
NP_001035095,617000
NP_006092,111000
NP_002245,3810
NP_001019799,28300
NP_001129667,12300
NP_001130012,4940
NP_005105,14800
NP_005250,1020
NP_001317582,13700
NP_008986,63100
NP_001078518,6050
NP_006642,50900
NP_001306605,2480
NP_002783,2840000
NP_008840,2820
NP_005689,282000
NP_443069,5400
NP_006231,1080
NP_001032626,8830
NP_060040,15300
NP_037441,527
NP_001177,1300
NP_001116429,69400
NP_001026853,10700
NP_004519,108000
NP_001009182,52300
NP_001191627,501000
NP_005707,313000
NP_004655,12700
NP_001035519,2310
NP_001177649,61500
NP_002917,798
NP_006318,357000
NP_003633,1170000
NP_001119526,118000
NP_001119527,2700
NP_001230037,11900
NP_001423,8640
NP_055217,1170000
NP_001138416,113000
NP_006821,498000
NP_004703,283000
NP_001310232,114000
NP_001129134,27400
NP_001124147,6680
NP_001317947,69700
NP_001137357,325000
NP_001231921,5500
NP_001153101,38200
NP_001305063,59700
NP_056962,2030
NP_005732,2450
NP_001193929,2320000
NP_003391,635000
NP_003963,49300
NP_001273004,512
NP_003481,3510
NP_055444,80200
NP_055857,27800
NP_055514,1790
NP_835260,502
NP_008877,110000
NP_001158136,1170
NP_036533,102000
NP_001034568,1940
NP_056162,1090
NP_001277185,10200
NP_001166102,926
NP_001171600,1380
NP_001073884,2600
NP_001307148,329000
NP_055527,13400
NP_055926,2310
NP_055646,1530
NP_001073893,859
NP_073728,1030
NP_001171559,25200
NP_055645,2970
NP_056101,31700
NP_055687,3450
NP_055501,1310
NP_004789,49700
NP_036525,1220000
NP_001106203,599
NP_079255,240
NP_001139806,1140
NP_055058,7180
NP_001182344,26900
NP_001182345,640
NP_079390,4820
NP_001305163,383
NP_056391,718
NP_001182027,141000
NP_055599,340
NP_937879,8680
NP_055532,600
NP_001243607,71700
NP_001269,39300
NP_055277,317000
NP_001456,49300
NP_000262,18300
NP_001012745,5350
NP_003667,106000
NP_001112359,128
NP_001277158,100000
NP_005688,42700
NP_002260,4320
NP_005711,1240000
NP_005722,1280000
NP_001265485,2320000
NP_001191100,516
NP_001304668,199000
NP_001239335,30100
NP_001305805,337000
NP_066928,7800
NP_003843,29200
NP_003493,1960
NP_006311,744000
NP_001257413,18400
NP_001284697,51500
NP_001008393,7240
NP_001267724,3710
NP_001138743,1400
NP_001138810,293
NP_001230667,4550
NP_001172110,1380000
NP_001157739,201000
NP_001503,4370
NP_060014,175000
NP_001303279,26100
NP_003670,980
NP_005551,26200
NP_001171579,800
NP_001171577,3650
NP_001171586,2500
NP_002372,2190
NP_031385,73100
NP_066930,183000
NP_004532,140000
NP_003369,6810
NP_003048,9180
NP_001280,1860
NP_001095137,30400
NP_008964,52300
NP_000263,429
NP_001267718,77800
NP_002745,3550
NP_000324,840
NP_001170858,547
NP_001268232,230000
NP_004854,58000
NP_004620,4870
NP_858058,287000
NP_858059,1200
NP_001034219,1830
NP_003611,7070
NP_006418,10700
NP_000294,622000
NP_598194,4310
NP_006458,34600
NP_001095139,12800
NP_001258,7740
NP_000372,59000
NP_001288157,1890000
NP_001119712,504
NP_005293,1820
NP_817092,383000
NP_001558,173000
NP_000126,2230
NP_008874,4090
NP_003744,1330000
NP_003747,696000
NP_001258694,1690
NP_003874,64000
NP_001230075,86300
NP_001158245,301000
NP_003821,629
NP_996806,16600
NP_001012270,50300
NP_001128571,378
NP_004531,14400
NP_001177924,84400
NP_001313507,120000
NP_001167637,606
NP_683698,5030
NP_001073964,5460
NP_001035887,173000
NP_001850,63000
NP_001137542,590
NP_001098985,25400
NP_001018881,3350
NP_001284519,171000
NP_001284519,2300
NP_003256,565
NP_001017974,9300
NP_001017974,334000
NP_001073324,6780
NP_006546,331000
NP_001333519,647
NP_031368,43400
NP_001257368,1300000
NP_004796,249000
NP_001254772,764
NP_001120655,395
NP_055175,1620
NP_001116137,255
NP_002350,26000
NP_058214,9950
NP_000776,2290
NP_001248745,50600
NP_002607,5460
NP_001186408,1230
NP_001182232,28900
NP_008909,71300
NP_000234,444
NP_002241,31500
NP_001349,1440000
NP_001091979,178
NP_001295192,117000
NP_055928,13500
NP_001128663,10200
NP_001128663,370
NP_001333072,859
NP_001290386,28300
NP_001123554,4350
NP_056139,154000
NP_055634,10600
NP_001271174,1200
NP_001271175,11800
NP_001157785,2140
NP_085056,17000
NP_001231855,434000
NP_001231855,22000
NP_056963,2020
NP_006614,4470000
NP_002486,107000
NP_001274171,3240
NP_001275903,4400
NP_001561,1160
NP_002627,5050
NP_002627,500
NP_001499,9340
NP_002432,1870
NP_001273086,226000
NP_002800,1150000
NP_055027,4580
NP_005434,566000
NP_005058,3310
NP_006340,9990
NP_004715,122000
NP_001182155,1380
NP_001027539,1550
NP_004767,15800
NP_005137,185000
NP_001159575,2270
NP_003792,68200
NP_001339,60800
NP_001035919,129000
NP_001028289,2350
NP_003408,3720
NP_001129248,5710
NP_055670,10200
NP_079291,8430
NP_001185951,1880
NP_056085,3230
NP_001135869,4200
NP_001135869,18200
NP_001269900,347
NP_001287657,124
NP_001263206,62500
NP_003179,48900
NP_003179,1100
NP_001129122,839000
NP_001121773,11700
NP_003812,12200
NP_001018855,351
NP_001073346,1600
NP_001077430,750
NP_001077430,15500
NP_001095868,1720000
NP_001095868,23000
NP_001284549,1600
NP_004689,308000
NP_004777,797000
NP_001230821,1760000
NP_001230821,1400
NP_955392,18000
NP_001135760,184000
NP_001128530,2330
NP_001288627,291000
NP_004696,18300
NP_001153774,5280
NP_004205,65800
NP_001185730,540
NP_542378,462
NP_001028171,2160
NP_001317439,1070000
NP_056968,11600
NP_001269095,17700
NP_001308656,73900
NP_001300981,7390
NP_001304789,20500
NP_003680,380000
NP_001129026,352000
NP_006455,3790
NP_002867,11000
NP_006393,645000
NP_006867,30100
NP_001094286,29000
NP_001070737,52400
NP_005594,706
NP_001191035,3680
NP_001446,10100
NP_004845,2390
NP_005576,815
NP_001093588,10900
NP_005422,1700
NP_001092870,103000
NP_009213,13600
NP_001209,13500
NP_009133,28000
NP_003668,381000
NP_001308064,696
NP_009166,123000
NP_005135,209
NP_006434,624000
NP_006342,442000
NP_001257823,150000
NP_003059,360
NP_055268,611000
NP_001004720,3230
NP_005663,1870
NP_001265672,12500
NP_001188493,443000
NP_001254509,207000
NP_001254509,12000
NP_001005339,65900
NP_001027464,550000
NP_001027464,56000
NP_001186886,326000
NP_001244031,235000
NP_001171915,34000
NP_001171941,692000
NP_004308,593000
NP_001265546,11700
NP_001007794,1310000
NP_001007794,210000
NP_003703,3780
NP_001311332,1030
NP_055280,8300
NP_004915,7470000
NP_001299589,16000
NP_001189489,424000
NP_066305,3210
NP_057483,295000
NP_789788,10800
NP_001156752,198000
NP_001157753,1360
NP_004218,19900
NP_005390,16200
NP_071380,1220
NP_001025178,188000
NP_001273139,88800
NP_663783,20300
NP_001307452,21400
NP_004200,3290
NP_003012,562000
NP_001265519,4900
NP_004427,874000
NP_996929,930
NP_000378,108000
NP_004530,1870000
NP_001007227,12100
NP_036355,4300
NP_003722,144000
NP_001269656,16200
NP_008937,1010000
NP_001130046,678000
NP_003153,117000
NP_004695,263000
NP_001162580,129000
NP_001258369,4870
NP_005849,190000
NP_001157749,3450
NP_001137295,10600
NP_001317692,130000
NP_002516,173000
NP_001124146,2010000
NP_001186601,250000
NP_001265571,555000
NP_001293014,583
NP_001229602,965000
NP_001334627,839
NP_006359,1780
NP_003390,642
NP_006603,30600
NP_001191689,1770
NP_006141,2180
NP_001431,1960
NP_002544,34500
NP_001171908,321000
NP_001277947,99600
NP_006410,21000
NP_001177808,152000
NP_000457,10700
NP_006256,277000
NP_064695,17800
NP_004076,524000
NP_001157711,141000
NP_006387,147000
NP_001287937,1110
NP_001161329,3630
NP_115287,5700
NP_001317420,23400
NP_001018009,26400
NP_001138783,15800
NP_001281264,405
NP_001695,231
NP_004798,676
NP_004220,16000
NP_002580,52100
NP_001230865,382000
NP_003592,577000
NP_001307542,2630
NP_001273494,1100
NP_001123999,1400
NP_003962,161000
NP_056366,8060
NP_055836,565
NP_004513,1140
NP_055655,1160
NP_055640,11700
NP_001092690,490
NP_056061,7170
NP_055888,1880
NP_659419,27700
NP_055608,40400
NP_055864,2060
NP_001269462,645
NP_056017,1550
NP_001290379,2290
NP_055506,127000
NP_055831,932
NP_055519,3740
NP_056375,9000
NP_570849,346000
NP_001165124,1220
NP_003897,28200
NP_001182662,10400
NP_055889,100
NP_055889,29300
NP_904325,6400
NP_001122080,869
NP_001257589,1990
NP_001009999,152000
NP_001009999,250
NP_001273588,143000
NP_919431,2470
NP_056003,1050
NP_001158087,1270
NP_001231191,3090
NP_037534,17000
NP_002696,192000
NP_001120925,137000
NP_001295177,11300
NP_001185689,2000
NP_061004,1170
NP_006690,13600
NP_005752,1170
NP_005788,764
NP_001305438,262000
NP_001287858,1140000
NP_003965,1620
NP_001258540,87600
NP_001135906,166000
NP_001107,6570
NP_001018003,55100
NP_001018003,12000
NP_001153145,3040000
NP_001153149,6500
NP_003587,12400
NP_056975,77100
NP_001186802,8520
NP_003769,4090
NP_001230131,82700
NP_001288661,97400
NP_001240775,201000
NP_001295224,10500
NP_001231,135000
NP_001178252,13300
NP_001202,63300
NP_001075,520000
NP_001263265,176000
NP_001263265,7800
NP_001232,3950
NP_001305716,1830
NP_001487,19700
NP_001073280,514000
NP_004252,166000
NP_005718,3520
NP_001295245,7010
NP_001161884,12200
NP_001230066,7420
NP_006054,1390
NP_001167618,2070
NP_001157661,1040000
NP_001157661,1300
NP_001257551,10900
NP_002844,85500
NP_001273360,129
NP_001309123,1100
NP_002351,30700
NP_005779,182000
NP_002608,13800
NP_036448,752000
NP_055282,7510
NP_001171629,1050000
NP_001008566,2960
NP_005682,409
NP_001137467,3770
NP_001078929,378000
NP_036537,60700
NP_001070649,4470
NP_001004426,858
NP_005866,77700
NP_001265128,453000
NP_001303963,649000
NP_001276978,333000
NP_005640,7540
NP_001306596,10300
NP_071383,194000
NP_001129201,125000
NP_001129204,1000
NP_001013653,309
NP_001299582,1380000
NP_001018063,56100
NP_001018063,650
NP_054727,154000
NP_001027553,344000
NP_001161461,2400
NP_001161419,18500
NP_009144,179000
NP_001135935,665000
NP_056988,425000
NP_001007279,5110
NP_001124303,1290
NP_001268226,2400000
NP_001268226,33000
NP_036443,29300
NP_006720,1800
NP_009293,5700
NP_005871,442000
NP_001317313,101000
NP_001014837,1560000
NP_002538,2560
NP_003071,7790
NP_001132938,32500
NP_001132939,2900
NP_001188504,1600
NP_004498,111000
NP_002613,1540000
NP_068778,44800
NP_002927,48400
NP_001026851,66300
NP_001019859,58200
NP_001171986,206000
NP_001273355,78800
NP_001258625,122000
NP_000239,11800
NP_001239029,1000
NP_001164108,1300
NP_079455,1710
NP_001119532,7420
NP_001533,19600
NP_055469,1750
NP_001243793,1150
NP_001311239,32400
NP_055671,916
NP_001229854,191
NP_055589,2290
NP_001073270,3710
NP_003803,1370
NP_002381,363
NP_005103,3730000
NP_003052,821
NP_001258875,1050
NP_002325,2810
NP_006036,9320
NP_001165081,798
NP_694574,6590
NP_001308572,368000
NP_001274365,830
NP_054729,158
NP_003900,380000
NP_055653,1800
NP_001007189,1820
NP_001136145,9740
NP_003651,2540
NP_001290026,25400
NP_001166879,9040
NP_001193962,193000
NP_005383,27600
NP_001306167,62500
NP_056044,275000
NP_001155971,647
NP_001290193,36900
NP_001278522,1630
NP_055478,14000
NP_056083,67200
NP_001229828,210
NP_001229827,13800
NP_001307265,28700
NP_055331,201000
NP_001288707,40900
NP_001273700,58400
NP_001284524,7320
NP_005485,49200
NP_005485,17000
NP_005099,16200
NP_001258501,3460
NP_001278831,1520
NP_001180233,3410
NP_064708,151000
NP_001186744,567000
NP_077718,161000
NP_001010880,2930
NP_005610,2690
NP_001159631,333000
NP_001304015,109000
NP_872294,2580
NP_003575,35200
NP_001189398,369000
NP_003489,10800
NP_001139501,696
NP_036617,3000
NP_001136028,34100
NP_001207403,424
NP_001291260,1410
NP_003604,421
NP_001254485,2050000
NP_001254485,59000
NP_001318062,10900
NP_001284667,4140000
NP_004879,522000
NP_004860,457000
NP_001107561,423
NP_001240,1840
NP_006517,2660
NP_006567,503
NP_001035248,2250000
NP_613075,6100
NP_001035248,2700
NP_003013,745000
NP_001157791,530
NP_001157789,2640000
NP_001157790,340
NP_001152765,301
NP_001177367,31500
NP_001172056,40100
NP_004544,304000
NP_004556,121000
NP_001234935,21300
NP_003556,2430
NP_001153880,10400
NP_001185739,816
NP_004068,2780000
NP_004881,352000
NP_004882,262000
NP_004883,1260000
NP_001280563,2340
NP_060362,350000
NP_060362,2800
NP_001116296,26500
NP_955452,1850
NP_001171481,47300
NP_001035186,7170
NP_001276863,22900
NP_001006636,191000
NP_001030337,384000
NP_004536,803000
NP_004270,522000
NP_003855,127000
NP_001072986,2200
NP_001191005,31400
NP_003699,7860
NP_003776,202000
NP_001424,4080
NP_001265204,4630
NP_004741,12700
NP_055162,1910
NP_071285,4540
NP_001264155,656
NP_001121689,1230000
NP_066967,3500
NP_001304827,22000
NP_001094096,253000
NP_001439,2090
NP_004542,443000
NP_006616,1120000
NP_001238918,116000
NP_006484,31600
NP_001528,597000
NP_055267,1390
NP_006549,121000
NP_001265199,42300
NP_001020418,21800
NP_001294936,88400
NP_001137457,4360000
NP_036565,748000
NP_001007554,850
NP_001229822,707000
NP_001188481,1910
NP_009118,72700
NP_003755,2950
NP_001290397,853
NP_001132989,243000
NP_004285,6880
NP_001035737,13300
NP_002327,1690
NP_001309164,16100
NP_001271138,58600
NP_055872,32000
NP_001165161,90000
NP_741994,613
NP_008924,468000
NP_001266285,527000
NP_001266286,1100
NP_066277,5540
NP_001304914,203000
NP_001034800,5250
NP_003842,138000
NP_054733,814000
NP_001269712,44000
NP_001026970,354000
NP_001317138,10200
NP_001308102,98100
NP_001308102,1400
NP_001006945,40900
NP_001265871,195000
NP_001028729,117000
NP_808907,15000
NP_001271237,3350
NP_055318,54600
NP_004289,593000
NP_008846,66700
NP_001005752,438
NP_001008910,1150
NP_001008397,110000
NP_006362,303000
NP_003696,132000
NP_001275701,519
NP_068812,1230
NP_001033717,971
NP_015628,871
NP_003187,6470
NP_001136043,4080
NP_001035224,23300
NP_001035224,8700
NP_005756,56100
NP_001278753,5580
NP_006388,214000
NP_006014,215000
NP_001068,280
NP_005623,2200
NP_001248337,17700
NP_005828,744000
NP_001273061,146000
NP_001265160,1850
NP_003746,822000
NP_001271264,1220000
NP_001271264,11000
NP_001271265,7000
NP_001227,232000
NP_002805,642000
NP_001257873,508
NP_003908,19500
NP_005848,267000
NP_001020127,43000
NP_061994,4740
NP_077013,2550
NP_001269315,1130000
NP_004555,53500
NP_004580,349000
NP_001193976,2440
NP_006597,155000
NP_005834,53200
NP_001185552,2680
NP_001257293,2790
NP_009206,21300
NP_001308699,1950
NP_005438,1540
NP_036211,21200
NP_001092872,56700
NP_004744,47500
NP_001121638,3280
NP_006398,363000
NP_001171558,33200
NP_001124454,676
NP_001307616,18600
NP_001310989,460
NP_775298,6420
