Gene,Growth
7453.1,0
81620.1,0
22984.1,0
10978.1,0
9088.1,0
2342.1,0
9092.1,0
8667.1,0
51550.1,0
65083.1,0
283130.1,0
79029.1,0
84128.1,0
4173.1,0
11340.1,0
51253.1,0
8078.1,0
54908.1,0
51504.1,0
8841.1,0
83658.1,0
5985.1,0
8189.1,0
93323.1,0
55153.1,0
56902.1,0
26015.1,0
79441.1,0
9631.1,0
8872.1,0
57215.1,0
10463.1,0
56052.1,0
54930.1,0
140711.1,0
51491.1,0
23479.1,0
8473.1,0
9391.1,0
23137.1,0
5436.1,0
6618.1,0
57508.1,0
11319.1,0
5982.1,0
51073.1,0
5832.1,0
10525.1,0
2260.1,0
221496.1,0
283237.1,0
4899.1,0
10787.1,0
26354.1,0
55339.1,0
10113.1,0
2733.1,0
5441.1,0
55122.1,0
23636.1,0
10112.1,0
7094.1,0
8896.1,0
81930.1,0
5431.1,0
51499.1,0
26512.1,0
79622.1,0
401541.1,0
3172.1,0
26121.1,0
387103.1,0
283989.1,0
7543.1,0
1877.1,0
23049.1,0
10573.1,0
6241.1,0
9861.1,0
79706.1,0
9479.1,0
10139.1,0
10480.1,0
5875.1,0
79897.1,0
10293.1,0
4598.1,0
400569.1,0
23381.1,0
22845.1,0
23623.1,0
2959.1,0
1408.1,0
26019.1,0
6731.1,0
5709.1,0
8208.1,0
745.1,0
11113.1,0
83743.1,0
153527.1,0
65123.1,0
3276.1,0
55140.1,0
3954.1,0
23534.1,0
54487.1,0
2491.1,0
51514.1,0
790.1,0
1111.1,0
83732.1,0
29927.1,0
55374.1,0
9039.1,0
11073.1,0
2068.1,0
9416.1,0
254263.1,0
51747.1,0
54512.1,0
28960.1,0
2058.1,0
6136.1,0
84172.1,0
83548.1,0
65993.1,0
121441.1,0
85313.1,0
84285.1,0
11325.1,0
1603.1,0
3229.1,0
84811.1,0
22894.1,0
5983.1,0
91252.1,0
8833.1,0
10199.1,0
8568.1,0
51593.1,0
54780.1,0
10884.1,0
55628.1,0
51188.1,0
49.1,0
5499.1,0
23633.1,0
27292.1,0
23165.1,0
8317.1,0
6904.1,0
221150.1,0
1503.1,0
9054.1,0
51367.1,0
5438.1,0
23587.1,0
22827.1,0
57050.1,0
51035.1,0
6881.1,0
5134.1,0
10514.1,0
5511.1,0
7919.1,0
51614.1,0
55278.1,0
22878.1,0
6621.1,0
2023.1,0
8454.1,0
81576.1,0
51282.1,0
128869.1,0
1025.1,0
10987.1,0
11091.1,0
51160.1,0
7690.1,0
7307.1,0
7343.1,0
2475.1,0
51433.1,0
5693.1,0
121053.1,0
55705.1,0
9093.1,0
60559.1,0
23759.1,0
10524.1,0
27107.1,0
8697.1,0
9330.1,0
116143.1,0
9698.1,0
9733.1,0
10413.1,0
833.1,0
23.1,0
80335.1,0
4609.1,0
55187.1,0
64978.1,0
6832.1,0
54707.1,0
9984.1,0
26229.1,0
10482.1,0
5888.1,0
9328.1,0
6141.1,0
64785.1,0
51602.1,0
9675.1,0
25930.1,0
10988.1,0
9817.1,0
79109.1,0
196441.1,0
55343.1,0
51567.1,0
1965.1,0
7284.1,0
6811.1,0
6169.1,0
57176.1,0
9700.1,0
84296.1,0
5889.1,0
55206.1,0
219927.1,0
51692.1,0
54955.1,0
81572.1,0
55653.1,0
25804.1,0
4296.1,0
2137.1,0
79707.1,0
54974.1,0
3693.1,0
84292.1,0
332.1,0
81929.1,0
58490.1,0
5170.1,0
22908.1,0
84342.1,0
153443.1,0
9669.1,0
2107.1,0
55131.1,0
55119.1,0
84549.1,0
7272.1,0
54475.1,0
8772.1,0
5048.1,0
1944.1,0
79637.1,0
117144.1,0
57010.1,0
27095.1,0
6132.1,0
11054.1,0
56339.1,0
84126.1,0
54555.1,0
26610.1,0
63931.1,0
25942.1,0
5437.1,0
143884.1,0
54994.1,0
79753.1,0
146059.1,0
5691.1,0
9070.1,0
118460.1,0
527.1,0
7153.1,0
1659.1,0
30836.1,0
10898.1,0
23404.1,0
55226.1,0
51340.1,0
27229.1,0
27238.1,0
8891.1,0
158.1,0
11140.1,0
22934.1,0
6688.1,0
9489.1,0
1017.1,0
2968.1,0
23625.1,0
8883.1,0
51654.1,0
23335.1,0
3609.1,0
2935.1,0
7204.1,0
54998.1,0
91687.1,0
9927.1,0
8812.1,0
5930.1,0
30834.1,0
51138.1,0
526.1,0
23438.1,0
199857.1,0
10775.1,0
55559.1,0
4849.1,0
25820.1,0
4144.1,0
9785.1,0
128239.1,0
3685.1,0
14.1,0
8886.1,0
60561.1,0
440138.1,0
79736.1,0
28998.1,0
26517.1,0
728489.1,0
81887.1,0
10137.1,0
57570.1,0
11218.1,0
4605.1,0
5683.1,0
56342.1,0
51184.1,0
4931.1,0
25920.1,0
8602.1,0
1299.1,0
23065.1,0
51728.1,0
254122.1,0
825.1,0
9656.1,0
55626.1,0
10036.1,0
60496.1,0
83932.1,0
9440.1,0
3419.1,0
7270.1,0
7156.1,0
5393.1,0
55611.1,0
11016.1,0
9040.1,0
1723.1,0
6293.1,0
55860.1,0
64434.1,0
26277.1,0
8318.1,0
9013.1,0
1743.1,0
10055.1,0
114822.1,0
23191.1,0
4597.1,0
51542.1,0
57505.1,0
8888.1,0
221830.1,0
54584.1,0
56834.1,0
9361.1,0
7251.1,0
7405.1,0
6873.1,0
9735.1,0
55781.1,0
220001.1,0
3735.1,0
79947.1,0
7485.1,0
6883.1,0
2987.1,0
10726.1,0
57122.1,0
10352.1,0
54148.1,0
6160.1,0
221908.1,0
6187.1,0
10428.1,0
84524.1,0
81858.1,0
286826.1,0
6634.1,0
891.1,0
990.1,0
140700.1,0
23594.1,0
91750.1,0
88745.1,0
3703.1,0
84311.1,0
6135.1,0
51103.1,0
402055.1,0
9512.1,0
114971.1,0
5442.1,0
125476.1,0
79005.1,0
79677.1,0
7469.1,0
3192.1,0
6633.1,0
10403.1,0
1763.1,0
3313.1,0
7756.1,0
56945.1,0
89792.1,0
10661.1,0
5684.1,0
10054.1,0
80152.1,0
23234.1,0
80135.1,0
23350.1,0
55299.1,0
2130.1,0
8660.1,0
4975.1,0
51164.1,0
1725.1,0
5394.1,0
54851.1,0
10972.1,0
5929.1,0
5510.1,0
25828.1,0
10155.1,0
7709.1,0
81605.1,0
374659.1,0
60484.1,0
1973.1,0
701.1,0
476.1,0
84316.1,0
79871.1,0
10733.1,0
79892.1,0
134353.1,0
6059.1,0
10432.1,0
55159.1,0
79856.1,0
51399.1,0
8412.1,0
7019.1,0
6205.1,0
57410.1,0
23560.1,0
10401.1,0
439.1,0
147007.1,0
4175.1,0
387.1,0
2912.1,0
91582.1,0
93183.1,0
8775.1,0
55125.1,0
23212.1,0
22938.1,0
25839.1,0
51750.1,0
55650.1,0
6181.1,0
26009.1,0
5883.1,0
4998.1,0
1051.1,0
908.1,0
10652.1,0
91683.1,0
100287932.1,0
84262.1,0
80789.1,0
28992.1,0
54853.1,0
91869.1,0
23589.1,0
63925.1,0
9918.1,0
4987.1,0
54870.1,0
27297.1,0
51605.1,0
51382.1,0
7125.1,0
3480.1,0
9375.1,0
1719.1,0
112970.1,0
55954.1,0
55003.1,0
8260.1,0
55234.1,0
54934.1,0
5586.1,0
10284.1,0
2976.1,0
63916.1,0
5045.1,0
5892.1,0
738.1,0
10059.1,0
79577.1,0
84317.1,0
57418.1,0
1736.1,0
6878.1,0
25896.1,0
29925.1,0
10542.1,0
254552.1,0
55145.1,0
580.1,0
4927.1,0
80347.1,0
5007.1,0
10189.1,0
26519.1,0
191.1,0
9875.1,0
9044.1,0
51117.1,0
51585.1,0
29104.1,0
1778.1,0
10093.1,0
3156.1,0
225689.1,0
54464.1,0
29127.1,0
2232.1,0
79731.1,0
7818.1,0
79693.1,0
58485.1,0
5018.1,0
8893.1,0
55291.1,0
11267.1,0
54069.1,0
6230.1,0
26000.1,0
5238.1,0
10621.1,0
375757.1,0
8729.1,0
159963.1,0
10940.1,0
25796.1,0
54948.1,0
51808.1,0
5705.1,0
29777.1,0
23360.1,0
55082.1,0
582.1,0
9442.1,0
1329.1,0
5571.1,0
80155.1,0
25939.1,0
286077.1,0
29894.1,0
10629.1,0
4863.1,0
9295.1,0
5714.1,0
10556.1,0
1207.1,0
8615.1,0
28973.1,0
51095.1,0
81502.1,0
23223.1,0
9825.1,0
91523.1,0
348995.1,0
92345.1,0
22974.1,0
10075.1,0
79866.1,0
780.1,0
598.1,0
1615.1,0
3014.1,0
6647.1,0
8559.1,0
1327.1,0
5130.1,0
8243.1,0
64963.1,0
6950.1,0
2237.1,0
84364.1,0
1979.1,0
78999.1,0
2539.1,0
7265.1,0
5901.1,0
64210.1,0
2624.1,0
83479.1,0
55157.1,0
2821.1,0
9409.1,0
79075.1,0
22880.1,0
200205.1,0
3221.1,0
58487.1,0
100303755.1,0
51606.1,0
4798.1,0
51296.1,0
51116.1,0
5250.1,0
55809.1,0
65095.1,0
6502.1,0
57060.1,0
29107.1,0
26035.1,0
642475.1,0
55544.1,0
5001.1,0
92935.1,0
441024.1,0
431705.1,0
6494.1,0
10799.1,0
1460.1,0
51144.1,0
116840.1,0
5710.1,0
80218.1,0
201595.1,0
7542.1,0
25996.1,0
55656.1,0
26233.1,0
10302.1,0
9702.1,0
471.1,0
28958.1,0
51727.1,0
56915.1,0
525.1,0
9659.1,0
55052.1,0
79066.1,0
90379.1,0
1871.1,0
1468.1,0
57510.1,0
25906.1,0
4335.1,0
1355.1,0
64223.1,0
23511.1,0
25983.1,0
79087.1,0
91782.1,0
3223.1,0
8233.1,0
256472.1,0
440026.1,0
6749.1,0
90993.1,0
161829.1,0
7922.1,0
64975.1,0
11051.1,0
2580.1,0
90441.1,0
123169.1,0
197370.1,0
9015.1,0
91746.1,0
79797.1,0
7283.1,0
5959.1,0
7329.1,0
54433.1,0
51010.1,0
4582.1,0
80143.1,0
10873.1,0
528.1,0
64968.1,0
10557.1,0
2071.1,0
23595.1,0
29113.1,0
167681.1,0
84881.1,0
11317.1,0
80150.1,0
10248.1,0
54344.1,0
10725.1,0
10569.1,0
23416.1,0
29102.1,0
79172.1,0
84232.1,0
65005.1,0
23220.1,0
23528.1,0
84447.1,0
4245.1,0
5425.1,0
333926.1,0
375.1,0
847.1,0
5373.1,0
54960.1,0
220134.1,0
6137.1,0
2584.1,0
8563.1,0
283579.1,0
5315.1,0
10664.1,0
10849.1,0
5630.1,0
7874.1,0
9802.1,0
64375.1,0
140686.1,0
57130.1,0
6276.1,0
24146.1,0
6838.1,0
11311.1,0
8021.1,0
3338.1,0
6222.1,0
51611.1,0
662.1,0
389816.1,0
10844.1,0
23016.1,0
5428.1,0
8811.1,0
29966.1,0
4682.1,0
65080.1,0
79084.1,0
10946.1,0
9114.1,0
8939.1,0
2885.1,0
60560.1,0
10153.1,0
10735.1,0
81608.1,0
80018.1,0
6232.1,0
440.1,0
2832.1,0
1108.1,0
100131244.1,0
79023.1,0
4670.1,0
9453.1,0
8449.1,0
3842.1,0
5518.1,0
317772.1,0
51126.1,0
983.1,0
6203.1,0
53918.1,0
26589.1,0
7555.1,0
5984.1,0
54964.1,0
55837.1,0
9025.1,0
11336.1,0
284058.1,0
51077.1,0
10523.1,0
83849.1,0
9670.1,0
55152.1,0
10235.1,0
28954.1,0
116092.1,0
6908.1,0
3297.1,0
83999.1,0
5885.1,0
55660.1,0
9584.1,0
64105.1,0
1810.1,0
83855.1,0
6235.1,0
54680.1,0
8899.1,0
55709.1,0
23168.1,0
7917.1,0
6654.1,0
53407.1,0
5718.1,0
25980.1,0
56672.1,0
138428.1,0
203068.1,0
10209.1,0
23397.1,0
79159.1,0
7184.1,0
51143.1,0
284612.1,0
55703.1,0
84154.1,0
5993.1,0
23480.1,0
5093.1,0
9928.1,0
6827.1,0
114789.1,0
126003.1,0
7178.1,0
8089.1,0
50.1,0
6122.1,0
55319.1,0
6134.1,0
54856.1,0
54386.1,0
23107.1,0
1470.1,0
7108.1,0
9119.1,0
79813.1,0
6182.1,0
64232.1,0
5913.1,0
317781.1,0
122830.1,0
5435.1,0
115708.1,0
51759.1,0
10654.1,0
5298.1,0
84901.1,0
7295.1,0
388969.1,0
55718.1,0
5534.1,0
64793.1,0
64858.1,0
9828.1,0
100507050.1,0
10618.1,0
10452.1,0
55089.1,0
126299.1,0
402682.1,0
8733.1,0
55832.1,0
5515.1,0
84885.1,0
65117.1,0
84516.1,0
2738.1,0
11066.1,0
1352.1,0
28987.1,0
1977.1,0
25926.1,0
55081.1,0
9034.1,0
4736.1,0
5932.1,0
644844.1,0
116985.1,0
6617.1,0
7494.1,0
115106.1,0
6157.1,0
5422.1,0
3705.1,0
23761.1,0
64928.1,0
55051.1,0
79876.1,0
10658.1,0
55316.1,0
220359.1,0
83447.1,0
8295.1,0
83464.1,0
27085.1,0
116540.1,0
5713.1,0
5356.1,0
29072.1,0
84283.1,0
23293.1,0
57369.1,0
23133.1,0
4085.1,0
56254.1,0
4522.1,0
26156.1,0
6433.1,0
6902.1,0
23557.1,0
51649.1,0
28989.1,0
9091.1,0
8270.1,0
118881.1,0
6884.1,0
55164.1,0
28977.1,0
51455.1,0
23548.1,0
79841.1,0
1915.1,0
79842.1,0
23405.1,0
5685.1,0
3222.1,0
4923.1,0
7528.1,0
2972.1,0
6133.1,0
4850.1,0
5813.1,0
26155.1,0
23412.1,0
221092.1,0
2902.1,0
140731.1,0
55839.1,0
8106.1,0
4718.1,0
23173.1,0
27235.1,0
79576.1,0
158062.1,0
11102.1,0
4651.1,0
6903.1,0
6207.1,0
131474.1,0
6895.1,0
6667.1,0
2648.1,0
85476.1,0
3190.1,0
84058.1,0
28956.1,0
54821.1,0
55561.1,0
23352.1,0
1010.1,0
63941.1,0
3188.1,0
6676.1,0
10266.1,0
79943.1,0
7764.1,0
5245.1,0
9158.1,0
8914.1,0
154007.1,0
84936.1,0
1014.1,0
9703.1,0
389812.1,0
200081.1,0
343578.1,0
6227.1,0
57129.1,0
161514.1,0
3913.1,0
29079.1,0
6871.1,0
8458.1,0
81626.1,0
8693.1,0
4607.1,0
81671.1,0
196993.1,0
5977.1,0
27183.1,0
63875.1,0
54763.1,0
22893.1,0
6722.1,0
5411.1,0
10920.1,0
55055.1,0
26039.1,0
54913.1,0
282974.1,0
57127.1,0
54675.1,0
63943.1,0
85366.1,0
124245.1,0
9101.1,0
29080.1,0
10544.1,0
349667.1,0
5879.1,0
6636.1,0
9997.1,0
81622.1,0
6155.1,0
7290.1,0
9537.1,0
55505.1,0
55320.1,0
10589.1,0
157869.1,0
746.1,0
10614.1,0
563.1,0
140459.1,0
7022.1,0
23028.1,0
10897.1,0
10289.1,0
64778.1,0
2248.1,0
56654.1,0
9965.1,0
286262.1,0
9543.1,0
54866.1,0
25807.1,0
10969.1,0
4528.1,0
25957.1,0
5201.1,0
116224.1,0
79872.1,0
1983.1,0
401551.1,0
348094.1,0
399949.1,0
53828.1,0
51642.1,0
5190.1,0
29928.1,0
90390.1,0
494143.1,0
22848.1,0
29088.1,0
2021.1,0
55929.1,0
2957.1,0
1975.1,0
6124.1,0
51100.1,0
5546.1,0
8487.1,0
26994.1,0
6635.1,0
1981.1,0
4695.1,0
6648.1,0
3321.1,0
64432.1,0
55795.1,0
64745.1,0
6143.1,0
399888.1,0
5970.1,0
83451.1,0
64426.1,0
6692.1,0
80273.1,0
159.1,0
6490.1,0
158835.1,0
47.1,0
84240.1,0
29929.1,0
8500.1,0
3177.1,0
7268.1,0
10097.1,0
79755.1,0
81610.1,0
2531.1,0
375775.1,0
5917.1,0
60468.1,0
7737.1,0
84946.1,0
84709.1,0
6521.1,0
55327.1,0
10096.1,0
11143.1,0
1053.1,0
64946.1,0
4661.1,0
1392.1,0
113829.1,0
211.1,0
10001.1,0
25914.1,0
85437.1,0
6191.1,0
6386.1,0
51308.1,0
23329.1,0
83892.1,0
5330.1,0
5989.1,0
140710.1,0
8315.1,0
10797.1,0
9721.1,0
79144.1,0
10406.1,0
51135.1,0
5708.1,0
23395.1,0
80237.1,0
79080.1,0
55090.1,0
1861.1,0
116238.1,0
8731.1,0
5781.1,0
51023.1,0
608.1,0
8438.1,0
22944.1,0
85301.1,0
2356.1,0
23513.1,0
403314.1,0
58477.1,0
7337.1,0
11285.1,0
10910.1,0
3611.1,0
5091.1,0
23082.1,0
79053.1,0
27433.1,0
6905.1,0
6874.1,0
8624.1,0
11266.1,0
51372.1,0
8821.1,0
8575.1,0
30844.1,0
25973.1,0
84991.1,0
9592.1,0
113201.1,0
5557.1,0
51306.1,0
55290.1,0
2597.1,0
23019.1,0
94104.1,0
1340.1,0
10412.1,0
5981.1,0
55905.1,0
26995.1,0
6834.1,0
286053.1,0
5537.1,0
254439.1,0
6046.1,0
8678.1,0
7046.1,0
92482.1,0
993.1,0
51529.1,0
23041.1,0
9296.1,0
140838.1,0
7167.1,0
400.1,0
5954.1,0
80142.1,0
91574.1,0
22818.1,0
83853.1,0
8722.1,0
5279.1,0
56889.1,0
27161.1,0
80145.1,0
4001.1,0
10263.1,0
57461.1,0
59286.1,0
10004.1,0
5082.1,0
6129.1,0
57542.1,0
441150.1,0
5433.1,0
118487.1,0
11321.1,0
168620.1,0
5368.1,0
6123.1,0
55794.1,0
7879.1,0
4723.1,0
1917.1,0
1786.1,0
3418.1,0
55023.1,0
7841.1,0
56924.1,0
27316.1,0
595.1,0
283899.1,0
29118.1,0
7287.1,0
399694.1,0
114900.1,0
10300.1,0
5871.1,0
56731.1,0
54617.1,0
84905.1,0
1353.1,0
4201.1,0
64285.1,0
64601.1,0
6829.1,0
441478.1,0
6693.1,0
6821.1,0
3028.1,0
5230.1,0
84957.1,0
55651.1,0
26054.1,0
25831.1,0
729515.1,0
55259.1,0
9219.1,0
3157.1,0
8799.1,0
80169.1,0
7048.1,0
85235.1,0
5500.1,0
25873.1,0
284207.1,0
1396.1,0
147199.1,0
23109.1,0
140893.1,0
7381.1,0
7386.1,0
54797.1,0
55735.1,0
29093.1,0
23774.1,1
2249.1,1
64087.1,1
26017.1,1
11163.1,1
2547.1,1
2958.1,1
9570.1,1
158056.1,1
2006.1,1
200232.1,1
64949.1,1
1133.1,1
339403.1,1
4720.1,1
5447.1,1
51090.1,1
10062.1,1
170506.1,1
100037417.1,1
3570.1,1
9790.1,1
4878.1,1
51634.1,1
375686.1,1
2843.1,1
1870.1,1
4722.1,1
64960.1,1
10376.1,1
5936.1,1
4728.1,1
1653.1,1
339488.1,1
2773.1,1
163.1,1
2879.1,1
27023.1,1
112950.1,1
4678.1,1
10893.1,1
11344.1,1
54620.1,1
996.1,1
83873.1,1
3035.1,1
23163.1,1
389541.1,1
9978.1,1
53371.1,1
65125.1,1
58509.1,1
51497.1,1
54784.1,1
256364.1,1
55280.1,1
10717.1,1
140706.1,1
10393.1,1
2665.1,1
55749.1,1
112744.1,1
2132.1,1
11255.1,1
7702.1,1
64218.1,1
57152.1,1
51175.1,1
60592.1,1
1209.1,1
8332.1,1
87769.1,1
27063.1,1
390113.1,1
79868.1,1
55168.1,1
2029.1,1
10285.1,1
3726.1,1
25813.1,1
51124.1,1
200159.1,1
23411.1,1
149708.1,1
1452.1,1
219348.1,1
51032.1,1
55017.1,1
126119.1,1
92815.1,1
1660.1,1
9134.1,1
142684.1,1
1435.1,1
8818.1,1
3191.1,1
9776.1,1
8837.1,1
55661.1,1
64743.1,1
6491.1,1
10899.1,1
10905.1,1
10715.1,1
84988.1,1
10445.1,1
148741.1,1
94107.1,1
4191.1,1
54952.1,1
93979.1,1
170463.1,1
25946.1,1
92609.1,1
3162.1,1
79175.1,1
136895.1,1
6730.1,1
126306.1,1
2017.1,1
9127.1,1
90070.1,1
5704.1,1
11007.1,1
27089.1,1
51316.1,1
100128071.1,1
57132.1,1
65243.1,1
262.1,1
57571.1,1
29802.1,1
22843.1,1
91445.1,1
965.1,1
6118.1,1
7360.1,1
3921.1,1
28972.1,1
10953.1,1
7336.1,1
113791.1,1
285855.1,1
5700.1,1
493753.1,1
6210.1,1
8813.1,1
60678.1,1
7866.1,1
128876.1,1
9014.1,1
23246.1,1
133015.1,1
8558.1,1
9694.1,1
283373.1,1
51755.1,1
747.1,1
6341.1,1
55689.1,1
388695.1,1
2286.1,1
149041.1,1
26504.1,1
28971.1,1
138307.1,1
163859.1,1
25923.1,1
10921.1,1
23210.1,1
10714.1,1
10825.1,1
23559.1,1
574414.1,1
284076.1,1
9254.1,1
56006.1,1
56957.1,1
10286.1,1
392.1,1
2271.1,1
55215.1,1
5741.1,1
29781.1,1
3853.1,1
149603.1,1
356.1,1
9282.1,1
5335.1,1
56904.1,1
22839.1,1
79096.1,1
131450.1,1
134121.1,1
1537.1,1
55166.1,1
51332.1,1
6389.1,1
3018.1,1
80344.1,1
10847.1,1
7517.1,1
84173.1,1
10240.1,1
55701.1,1
84614.1,1
144125.1,1
3312.1,1
155435.1,1
10527.1,1
9524.1,1
28957.1,1
10197.1,1
54499.1,1
51014.1,1
169611.1,1
6935.1,1
128864.1,1
51182.1,1
1291.1,1
51317.1,1
55322.1,1
192134.1,1
8705.1,1
51318.1,1
9159.1,1
2197.1,1
348235.1,1
11000.1,1
54972.1,1
123346.1,1
1783.1,1
29920.1,1
6094.1,1
9318.1,1
23051.1,1
51530.1,1
9738.1,1
529.1,1
386653.1,1
2079.1,1
5577.1,1
23399.1,1
7351.1,1
6142.1,1
23564.1,1
57405.1,1
574016.1,1
9550.1,1
25855.1,1
29901.1,1
7532.1,1
9662.1,1
103.1,1
1337.1,1
317671.1,1
9826.1,1
6385.1,1
57794.1,1
51315.1,1
6619.1,1
27349.1,1
6202.1,1
80146.1,1
134492.1,1
137682.1,1
55898.1,1
2395.1,1
64834.1,1
23542.1,1
79635.1,1
3476.1,1
55250.1,1
153328.1,1
541565.1,1
56259.1,1
8898.1,1
339487.1,1
23495.1,1
994.1,1
9126.1,1
8178.1,1
114294.1,1
4715.1,1
9831.1,1
5902.1,1
64983.1,1
2980.1,1
154.1,1
4211.1,1
126382.1,1
788.1,1
54985.1,1
60436.1,1
79982.1,1
100529063.1,1
23029.1,1
55897.1,1
440585.1,1
9520.1,1
89958.1,1
387332.1,1
10163.1,1
6159.1,1
5339.1,1
390197.1,1
51079.1,1
5184.1,1
6204.1,1
10282.1,1
6194.1,1
54460.1,1
11198.1,1
150165.1,1
9919.1,1
57721.1,1
6286.1,1
6319.1,1
54820.1,1
6470.1,1
23141.1,1
57018.1,1
8774.1,1
79077.1,1
168417.1,1
51362.1,1
7529.1,1
79447.1,1
6867.1,1
6472.1,1
64849.1,1
92285.1,1
2147.1,1
56521.1,1
11017.1,1
219982.1,1
8996.1,1
4116.1,1
3889.1,1
4784.1,1
151903.1,1
150483.1,1
730005.1,1
81689.1,1
54623.1,1
9810.1,1
56851.1,1
57521.1,1
23038.1,1
4351.1,1
7942.1,1
4234.1,1
9801.1,1
7172.1,1
678.1,1
81563.1,1
689.1,1
11119.1,1
8467.1,1
27340.1,1
23208.1,1
27341.1,1
7462.1,1
81876.1,1
83697.1,1
83482.1,1
10383.1,1
57409.1,1
219931.1,1
26137.1,1
9986.1,1
59344.1,1
23315.1,1
9821.1,1
29796.1,1
54929.1,1
116535.1,1
